,RegionName,2016_InventoryMeasure_SSA_Zip_Public,2017_InventoryMeasure_SSA_Zip_Public,2018_InventoryMeasure_SSA_Zip_Public,2016_Zip_Listings_PriceCut_SeasAdj_AllHomes,2017_Zip_Listings_PriceCut_SeasAdj_AllHomes,2018_Zip_Listings_PriceCut_SeasAdj_AllHomes,2016_Zip_Median_PriceCut_Dollar_AllHomes,2017_Zip_Median_PriceCut_Dollar_AllHomes,2018_Zip_Median_PriceCut_Dollar_AllHomes,2016_Zip_MedianListingPrice_AllHomes,2017_Zip_MedianListingPrice_AllHomes,2018_Zip_MedianListingPrice_AllHomes,2016_Zip_MedianListingPricePerSqft_AllHomes,2017_Zip_MedianListingPricePerSqft_AllHomes,2018_Zip_MedianListingPricePerSqft_AllHomes,2016_Zip_MedianPctOfPriceReduction_AllHomes,2017_Zip_MedianPctOfPriceReduction_AllHomes,2018_Zip_MedianPctOfPriceReduction_AllHomes,2016_Zip_MedianRentalPrice_AllHomes,2017_Zip_MedianRentalPrice_AllHomes,2018_Zip_MedianRentalPrice_AllHomes,2016_Zip_MedianRentalPricePerSqft_AllHomes,2017_Zip_MedianRentalPricePerSqft_AllHomes,2018_Zip_MedianRentalPricePerSqft_AllHomes,2016_Zip_MedianValuePerSqft_AllHomes,2017_Zip_MedianValuePerSqft_AllHomes,2018_Zip_MedianValuePerSqft_AllHomes,2016_Zip_PctOfHomesDecreasingInValues_AllHomes,2017_Zip_PctOfHomesDecreasingInValues_AllHomes,2018_Zip_PctOfHomesDecreasingInValues_AllHomes,2016_Zip_PctOfHomesIncreasingInValues_AllHomes,2017_Zip_PctOfHomesIncreasingInValues_AllHomes,2018_Zip_PctOfHomesIncreasingInValues_AllHomes,2016_Zip_PctOfListingsWithPriceReductions_AllHomes,2017_Zip_PctOfListingsWithPriceReductions_AllHomes,2018_Zip_PctOfListingsWithPriceReductions_AllHomes,2016_Zip_PriceToRentRatio_AllHomes,2017_Zip_PriceToRentRatio_AllHomes,2018_Zip_PriceToRentRatio_AllHomes,2016_Zip_Zhvi_AllHomes,2017_Zip_Zhvi_AllHomes,2018_Zip_Zhvi_AllHomes,2016_Zip_Zhvi_BottomTier,2017_Zip_Zhvi_BottomTier,2018_Zip_Zhvi_BottomTier,2016_Zip_Zhvi_MiddleTier,2017_Zip_Zhvi_MiddleTier,2018_Zip_Zhvi_MiddleTier,2016_Zip_Zhvi_TopTier,2017_Zip_Zhvi_TopTier,2018_Zip_Zhvi_TopTier,2016_Zip_Zri_AllHomes,2017_Zip_Zri_AllHomes,2018_Zip_Zri_AllHomes,2016_Zip_Zri_AllHomesPlusMultifamily,2017_Zip_Zri_AllHomesPlusMultifamily,2018_Zip_Zri_AllHomesPlusMultifamily,2016_Zip_Zri_MultiFamilyResidenceRental,2017_Zip_Zri_MultiFamilyResidenceRental,2018_Zip_Zri_MultiFamilyResidenceRental,2016_Zip_Zri_SingleFamilyResidenceRental,2017_Zip_Zri_SingleFamilyResidenceRental,2018_Zip_Zri_SingleFamilyResidenceRental,2016_Zip_ZriPerSqft_AllHomes,2017_Zip_ZriPerSqft_AllHomes,2018_Zip_ZriPerSqft_AllHomes,2016_Body_Art_Est_Permanent,2016_Child_Care,2016_Combined_License,2016_Food_Retail,2016_Food_Wholesale,2016_Garage_Repair_of_Motor_Vehic,2016_Kennel,2016_Liquor,2016_Medical_Marijuana,"2016_Parking_Lot,_Garage",2016_Pedal_Cab_Company,2016_Retail_Food_Establishment,2016_Retail_Marijuana_,2016_Second_Hand_Dealer,2016_Short_Term_Rental,2016_Swimming_Pool,2016_Tree_Service_Company,2016_Valet_Location_License,2016_Waste_Hauler,2016_Grand_Total,2017_Body_Art_Est_Permanent,2017_Child_Care,2017_Combined_License,2017_Food_Retail,2017_Food_Wholesale,2017_Garage_Repair_of_Motor_Vehic,2017_Kennel,2017_Liquor,2017_Medical_Marijuana,"2017_Parking_Lot,_Garage",2017_Pedal_Cab_Company,2017_Retail_Food_Establishment,2017_Retail_Marijuana_,2017_Second_Hand_Dealer,2017_Short_Term_Rental,2017_Swimming_Pool,2017_Tree_Service_Company,2017_Valet_Location_License,2017_Waste_Hauler,2017_Grand_Total
10,80401.0,93.25,87.41666666666667,82.25,11.262797498427185,13.117455864995852,11.06012453207398,18358.333333333332,16320.875,20625.0,591344.4444444445,637083.25,638500.0,274.87405476198273,303.04575336950955,327.40643973185024,3.1612519684249354,2.8344785606066005,2.93513242351679,2373.9316435772566,2152.0833333333335,2326.875,2.3695858622479844,1.6339992330618835,1.793267966574985,200.0,200.0,275.0,3.0941666666666667,3.8008333333333333,4.715,94.32833333333333,93.0458333333333,91.47,11.26279751658462,13.117455883153289,8.53537609167048,15.94333333333333,17.541666666666664,19.0375,462208.3333333333,498425.0,524275.0,296516.6666666667,337275.0,347375.0,462208.3333333333,498425.0,524275.0,696291.6666666666,749816.6666666666,805250.0,2321.3333333333335,2311.75,2282.0,2294.4166666666665,2272.0833333333335,2251.0,1706.0833333333333,1747.6666666666667,1795.25,2470.5,2436.3333333333335,2413.0,1.4441666666666666,1.4413333333333334,1.4280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
11,80127.0,91.16666666666667,74.33333333333333,67.75,10.237511527755894,13.319540077922328,11.99269935327097,11666.666666666666,12692.166666666666,10700.0,451695.8333333333,451110.375,471728.75,224.62464953276492,243.46366628143926,252.35389000174825,2.265153971517272,2.5734443925452917,2.342033324677975,2154.717615591277,2078.3333333333335,2298.75,1.5053328514516717,1.4003655170925609,1.4311059075010877,200.0,200.0,200.0,1.4991666666666668,2.0783333333333336,2.51,96.80250000000001,94.7925,95.07,10.237511581949176,13.319540132115607,9.207142824948573,14.93916666666667,16.157500000000002,16.985,402016.6666666667,434566.6666666667,455750.0,310375.0,344708.3333333333,365150.0,402033.3333333333,434558.3333333333,455750.0,558133.3333333334,591483.3333333334,622950.0,2256.4166666666665,2244.5,2282.5,2253.4166666666665,2241.4166666666665,2279.5,1716.3333333333333,1762.0,1787.0,2309.0,2300.0833333333335,2325.0,1.2308333333333334,1.2286666666666666,1.2449999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,80210.0,103.0,107.83333333333333,97.0,12.62848078706538,20.145675280623234,16.375602314292124,20391.791666666668,19912.5,19137.5,597995.8333333334,667720.8333333334,623350.0,553.990201976341,597.3577052436952,574.0040794226583,3.050461489528947,2.7411977961085774,2.55329610151367,2244.375,2233.3333333333335,2412.5,2.1514176492226933,2.258835858848886,2.4335154159753403,176.6722632563124,198.79302169373548,199.9999923189809,3.8599999999999994,5.694166666666667,11.455,93.17666666666666,89.78833333333331,82.655,12.628480711677987,20.145675205235822,13.07883013282257,17.836666666666662,19.587500000000002,21.099999999999998,506566.6666666667,556233.3333333334,599275.0,383575.0,436150.0,469850.0,506566.6666666667,556241.6666666666,599250.0,801758.3333333334,882550.0,943775.0,2424.1666666666665,2420.1666666666665,2419.5,2406.4166666666665,2396.0833333333335,2402.75,1947.6666666666667,1951.25,1986.0,2429.4166666666665,2423.6666666666665,2420.5,1.8948333333333334,1.9085,1.9085,3.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,46.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,11.0,0.0,2.0,74.0,0.0,0.0,1.0,0.0,112.0
13,80211.0,154.16666666666666,144.33333333333334,113.0,13.377310830870746,17.68292040129819,12.262688215663449,15870.416666666666,15170.833333333334,12250.0,546523.9583333334,552777.8333333334,541862.5,493.2031524731426,489.522796896644,468.08755706599896,2.8190408506334435,2.5711236143810097,2.20704474664617,2151.4583333333335,2257.9166666666665,2300.0,2.2050444862689424,2.3470818526526207,2.3935618648949353,176.32751439419653,198.28246118728916,200.00000521119767,4.107499999999999,5.616666666666666,6.4025,93.90749999999998,89.82916666666667,89.06,13.377310817306528,17.68292038773396,9.684630899796955,16.654999999999998,18.0275,19.447499999999998,449333.3333333333,489983.3333333333,525925.0,347933.3333333333,386466.6666666667,415975.0,449358.3333333333,489991.6666666667,525975.0,589900.0,637066.6666666666,676725.0,2242.5,2279.25,2260.5,2221.9166666666665,2246.6666666666665,2230.25,2068.4166666666665,2096.0,2118.0,2260.75,2298.6666666666665,2267.0,1.9683333333333335,1.9905,2.0165000000000006,1.0,1.0,6.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,60.0,0.0,1.0,1.0,0.0,90.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,14.0,0.0,0.0,263.0,1.0,0.0,1.0,0.0,296.0
14,80227.0,48.583333333333336,40.0,44.75,9.216881325892343,12.674654448396865,13.48418485663802,12295.875,9320.833333333334,10800.0,358189.5833333333,384061.1666666667,423725.0,217.79763594365082,235.6535912102595,245.3862820726565,2.478353903332112,2.4246370501798817,2.2505381143533247,1789.219251728102,1543.3333333333333,1608.75,1.495919286496006,1.4467179688913177,1.49939728967738,176.1510775088843,196.1768251744611,199.99998956234882,1.2933333333333332,1.3233333333333333,1.9125,97.42250000000001,97.03083333333332,95.7375,9.216881327386643,12.674654449891177,11.038784233483703,13.670833333333333,14.933333333333332,15.8475,325508.3333333333,358741.6666666667,384000.0,183016.66666666666,216166.66666666666,235250.0,325525.0,358733.3333333333,384000.0,436133.3333333333,469883.3333333333,487575.0,1992.3333333333333,2000.4166666666667,2069.5,1982.3333333333333,1993.1666666666667,2063.75,1455.3333333333333,1476.75,1514.5,2155.9166666666665,2134.9166666666665,2152.75,1.3161666666666667,1.3239999999999998,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
15,80126.0,105.58333333333333,87.08333333333333,69.75,12.840675546617119,17.92257412426834,12.88601659932375,13093.75,11018.75,13487.5,514524.9166666667,531633.3333333334,588437.5,216.28798938703892,230.23888561059366,242.01902530860423,2.2952515383987837,1.8824261621513585,1.9251283315045475,2238.2916666666665,2272.9166666666665,2245.0,1.263330811192315,1.3241565341685642,1.3895776417822125,200.0,200.0,200.0,2.8800000000000003,3.3833333333333333,1.1975,94.14500000000002,92.35083333333331,97.44,12.840675524861936,17.92257410251317,10.452486290876159,14.835,16.080000000000002,17.0925,447841.6666666667,475500.0,500000.0,343583.3333333333,372216.6666666667,391475.0,447841.6666666667,475500.0,500000.0,618425.0,647550.0,669600.0,2476.6666666666665,2481.75,2516.25,2469.4166666666665,2469.8333333333335,2509.25,1828.9166666666667,1892.5,1893.0,2535.9166666666665,2530.0833333333335,2556.25,1.2014999999999998,1.183166666666667,1.1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,80205.0,68.83333333333333,87.25,79.0,11.419045539087028,12.893770910967406,11.666329531070526,14420.791666666666,12875.0,14250.0,429636.2916666667,479008.1666666667,494597.125,434.57313952792487,459.65512584898073,462.86598865977425,2.821806691174903,2.5623736052203747,2.60967502837422,2017.6666666666667,2111.25,2173.625,2.0761658879819276,2.245923207225388,2.1712953903855423,175.35225466126786,197.7210164503985,200.00000671044342,3.0566666666666666,2.6275000000000004,3.0725000000000002,95.00750000000001,94.8575,94.17,11.419045535822242,12.893770907702631,9.447960867515333,15.498333333333335,16.835833333333337,18.0125,383541.6666666667,422616.6666666667,450775.0,290900.0,332391.6666666667,362775.0,383550.0,422608.3333333333,450800.0,511075.0,555841.6666666666,585475.0,2032.5,2090.75,2127.5,2017.6666666666667,2057.5833333333335,2100.75,1916.8333333333333,1932.3333333333333,1958.5,2070.75,2131.0833333333335,2157.5,1.8043333333333333,1.8384999999999998,1.8785,3.0,4.0,14.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,18.0,1.0,0.0,62.0,0.0,0.0,1.0,0.0,115.0,0.0,3.0,15.0,4.0,3.0,0.0,0.0,4.0,0.0,10.0,0.0,19.0,1.0,0.0,228.0,0.0,1.0,1.0,0.0,289.0
17,80228.0,52.666666666666664,53.916666666666664,54.25,9.556950334268437,15.78687680677185,12.7182396809926,11104.166666666666,11954.208333333334,12112.75,409022.0416666667,437475.625,448220.5,244.89938837814657,261.37314801021625,274.7804108875632,2.4514538799112575,2.463430411821806,2.360572810843785,1805.3723615360175,1724.75,1856.0,1.3077811301090667,1.4114388059782261,1.4337460576621224,200.0,200.0,200.0,1.2608333333333333,1.3633333333333333,2.2800000000000002,97.62083333333332,96.58833333333335,95.1575,9.556950340928916,15.786876813432334,9.730069422021316,14.504166666666665,15.784166666666666,16.950000000000003,379275.0,410641.6666666667,430725.0,234100.0,257800.0,271700.0,379275.0,410641.6666666667,430725.0,515566.6666666667,558683.3333333334,580950.0,2160.8333333333335,2140.8333333333335,2150.5,2154.1666666666665,2135.0,2147.0,1462.25,1518.5,1557.5,2252.0,2211.8333333333335,2206.75,1.3223333333333331,1.3305,1.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,80247.0,52.5,62.0,54.5,9.201248418478224,16.08013583857081,13.111582441779426,6170.75,6320.833333333333,6312.5,200613.29166666666,229227.08333333334,244350.0,180.18035004301044,196.93124710829457,207.0889461249925,2.8751187205053212,2.802647838771044,2.661045027109598,1450.484551026066,1419.5833333333333,1421.875,1.253427812450116,1.3704936902066767,1.381169738111925,100.0,100.0,125.0,1.9233333333333331,4.3116666666666665,4.92,96.67666666666666,92.1775,92.72999999999999,9.201248409783526,16.08013582987611,11.726185522615369,10.799999999999999,11.9125,12.775,184750.0,204416.66666666666,224425.0,131266.66666666666,154525.0,168500.0,184758.33333333334,204416.66666666666,224375.0,313800.0,330833.3333333333,348875.0,1407.75,1418.4166666666667,1438.0,1411.8333333333333,1424.4166666666667,1440.25,1379.9166666666667,1390.0833333333333,1413.75,2161.9166666666665,2148.6666666666665,2201.5,1.3108333333333333,1.3208333333333335,1.3544999999999998,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0
19,80004.0,51.166666666666664,50.583333333333336,40.25,9.241225741572611,16.877137487748957,14.113013975940124,11525.0,9900.0,10000.0,373562.5,401177.0833333333,422437.5,249.00535241544353,286.34773674146317,301.3620210808273,2.75347561351223,2.222046136846595,2.2483398449208902,1882.7558574487637,1978.875,1971.875,1.2670431666770132,1.5534020795178525,1.5763260644726251,200.0,200.0,200.0,0.4675,1.3283333333333334,2.1425,99.02166666666666,96.33916666666669,94.64750000000001,9.241225719624516,16.877137465800836,11.47807446698939,14.475,15.410000000000002,16.525,346900.0,381250.0,401875.0,305316.6666666667,343608.3333333333,365800.0,346908.3333333333,381250.0,401900.0,416200.0,448258.3333333333,468400.0,1990.75,2019.1666666666667,2032.75,1988.1666666666667,2016.9166666666667,2030.75,1615.75,1672.0,1739.5,2012.75,2035.75,2042.0,1.3419999999999999,1.3575,1.3679999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
20,80204.0,89.41666666666667,112.75,103.5,9.716083722375808,9.762153457970244,9.026441018484118,12916.666666666666,11670.833333333334,11250.25,490954.125,504820.7083333333,525562.25,330.86241161550436,348.71925632451325,375.718575859953,2.643716802794742,2.722175122357499,2.51476371542214,1853.5416666666667,1911.6666666666667,2136.25,1.90295682832801,1.9342703012864024,1.9577916393857826,283.3333333333333,300.0,300.0,4.1125,4.864166666666667,4.6625,94.37249999999999,92.01916666666666,92.2175,9.716083736211603,9.762153471806025,7.397409302061858,13.698333333333336,15.188333333333333,16.2975,294608.3333333333,335758.3333333333,366175.0,220316.66666666666,266058.3333333333,297675.0,294608.3333333333,335758.3333333333,366175.0,454108.3333333333,492191.6666666667,520000.0,1787.3333333333333,1834.25,1908.75,1791.9166666666667,1828.5833333333333,1896.0,1872.9166666666667,1856.6666666666667,1902.25,1771.9166666666667,1816.0833333333333,1894.0,1.8043333333333331,1.8511666666666666,1.8895,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,5.0,10.0,6.0,0.0,20.0,1.0,0.0,0.0,2.0,56.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,11.0,1.0,14.0,1.0,0.0,102.0,1.0,0.0,0.0,0.0,143.0
21,80221.0,43.166666666666664,48.25,47.75,8.95786864299963,13.25033750887468,9.225202311699878,9596.041666666666,10730.541666666666,12061.875,306091.5416666667,356553.3333333333,378335.0,259.09533867345465,271.5289573368164,288.44260342859104,2.9506215626793093,2.6565286385722002,2.2986413027498296,1657.2102570076363,1901.0416666666667,1896.875,1.425844299588896,1.8118104618559527,1.7933905426200476,200.0,200.0,300.0,1.3908333333333334,1.6333333333333335,2.1550000000000002,97.84083333333335,96.84499999999998,96.3125,8.957868687893743,13.25033755376878,7.107865879712,12.401666666666666,13.193333333333335,14.202499999999999,260233.33333333334,290733.3333333333,311775.0,234416.66666666666,267283.3333333333,289600.0,260225.0,290741.6666666667,311775.0,307075.0,339891.6666666667,368125.0,1680.75,1753.4166666666667,1810.75,1679.0833333333333,1749.5833333333333,1808.0,1414.0833333333333,1500.5833333333333,1520.0,1684.0833333333333,1758.0833333333333,1811.75,1.6391666666666669,1.7078333333333335,1.7615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,32.0
22,80031.0,62.083333333333336,62.0,51.0,9.281462168464515,14.74810836801189,10.373528968541276,10631.291666666666,9420.875,8761.25,357546.2916666667,359262.5,380744.875,203.41593141085332,219.54625172248396,230.94646177394077,2.4691072292647256,2.3140432733024547,2.1148728695975074,1825.786385136241,1812.0833333333333,1851.875,1.4225665154112779,1.3025874622996867,1.337684836065215,175.0,200.0,200.0,1.25,2.7183333333333333,5.7625,97.8825,94.38583333333334,90.47,9.281462207813732,14.748108407361123,7.8928757226370525,13.3125,14.469166666666666,15.187499999999998,298625.0,329941.6666666667,346725.0,243141.66666666666,275358.3333333333,290400.0,298633.3333333333,329941.6666666667,346725.0,429816.6666666667,458700.0,479025.0,1812.0,1888.75,1915.25,1812.3333333333333,1880.5833333333333,1908.25,1579.4166666666667,1644.4166666666667,1669.5,1887.4166666666667,1938.3333333333333,1950.25,1.2901666666666667,1.3216666666666665,1.3405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
23,80209.0,105.33333333333333,95.83333333333333,83.5,12.627466139285424,14.990880643833831,13.10881588948985,23722.916666666668,24041.583333333332,18999.75,721816.6666666666,750250.0,748468.75,619.2285469753299,633.6728597995723,632.609246729549,3.385184275296377,3.087613354710028,2.54744560475603,2350.0,2346.875,2475.0,2.30224955001416,2.3547221218361574,2.339262453663305,176.99790352679418,199.28010730336743,199.9999964385669,4.6291666666666655,7.144166666666667,9.79,91.85666666666664,87.6325,84.4375,12.627466105683832,14.99088061023228,11.16080910812169,18.087500000000002,20.179166666666667,21.9825,617791.6666666666,665950.0,699675.0,394400.0,430450.0,454800.0,617800.0,665950.0,699775.0,1063983.3333333333,1156241.6666666667,1235400.0,2695.3333333333335,2681.8333333333335,2633.5,2593.0,2588.9166666666665,2569.0,2037.8333333333333,2070.9166666666665,2059.0,2890.9166666666665,2840.9166666666665,2780.25,2.0313333333333334,2.0011666666666663,1.9855,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,18.0,0.0,1.0,0.0,0.0,28.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,64.0,0.0,0.0,2.0,0.0,87.0
24,80206.0,90.25,82.08333333333333,87.25,12.874888034606812,15.097292819047484,12.716313496049276,28700.0,17587.5,21187.5,705558.3333333334,753844.5833333334,814578.125,379.33333389031185,394.4119443638282,397.70839981347075,3.5142792607655076,2.8006723389171313,2.9631497087737095,2306.4583333333335,2228.75,2243.75,2.1499775860321466,2.1879853441377093,2.225077066130085,176.69735746771735,199.22153902204963,200.00000097225615,4.999999999999999,9.174166666666666,12.5975,92.15166666666669,85.09833333333333,81.845,12.874888118134471,15.097292902575154,11.048632527033332,17.82,19.76833333333333,21.155,555483.3333333334,622591.6666666666,658275.0,296066.6666666667,322441.6666666667,345575.0,555483.3333333334,622591.6666666666,658275.0,1007791.6666666666,1083875.0,1138600.0,2572.3333333333335,2570.75,2550.5,2480.8333333333335,2482.4166666666665,2477.25,2048.9166666666665,2032.5,2033.25,2812.4166666666665,2757.0833333333335,2702.25,1.9219999999999997,1.8901666666666663,1.9,0.0,1.0,12.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,43.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,14.0,0.0,1.0,61.0,2.0,0.0,3.0,0.0,100.0
25,80112.0,57.666666666666664,47.083333333333336,37.25,10.382120425611797,15.825523955190574,12.217441732845948,10670.833333333334,10141.666666666666,11487.5,386173.875,412676.3333333333,420478.625,225.93478089832456,237.4147259081311,246.24275473016974,2.23609986323408,1.9965819066051698,2.261918423881035,1935.5833333333333,1991.0416666666667,2056.875,1.3428394816263831,1.41529325950125,1.4567865641393247,200.0,200.0,200.0,2.7975,5.161666666666666,4.4399999999999995,94.76916666666666,89.11500000000001,91.5725,10.382120381030955,15.825523910609755,9.88275540414272,14.657499999999999,15.763333333333334,16.645,396533.3333333333,419708.3333333333,439000.0,256291.66666666666,282800.0,298350.0,396541.6666666667,419691.6666666667,438975.0,558533.3333333334,588783.3333333334,612175.0,2259.9166666666665,2251.3333333333335,2308.5,2220.4166666666665,2208.0833333333335,2269.5,1794.25,1777.3333333333333,1817.75,2516.9166666666665,2487.1666666666665,2536.5,1.3085000000000002,1.2985000000000002,1.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,80601.0,77.66666666666667,72.0,65.75,10.420000948192692,11.500288587430212,11.841060208482194,8804.958333333334,7952.833333333333,8914.375,333953.875,362761.25,380385.0,172.72951427011898,183.4963821107558,191.68894555755674,2.485583927621135,1.9640058325460974,2.2972930795002577,1699.549277470649,1870.5,2028.75,1.4542381558636674,1.2454354020192562,1.289026044233085,100.0,141.66666666666666,200.0,1.2125,1.5616666666666668,2.1425,98.0025,96.35083333333334,95.985,10.420000924844262,11.500288564081766,10.351111394671241,12.770000000000001,13.760833333333336,14.502500000000001,283883.3333333333,313208.3333333333,334200.0,216116.66666666666,245150.0,266200.0,283883.3333333333,313208.3333333333,334200.0,360008.3333333333,383300.0,404375.0,1818.4166666666667,1860.1666666666667,1900.25,1803.9166666666667,1836.5,1883.25,1549.5,1576.0833333333333,1625.75,1837.9166666666667,1879.9166666666667,1913.0,1.1796666666666669,1.2038333333333333,1.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
27,80111.0,87.08333333333333,70.16666666666667,62.25,13.268007534693519,16.99890576078658,12.785053739169426,26916.666666666668,16800.0,16262.5,737452.0,739314.5833333334,786193.75,276.47543151181,294.14083353581015,305.6747702144982,3.219666210744704,2.3425265107732627,2.3881364021786577,1945.625,2175.0,2068.125,1.4247538585158581,1.461141174637581,1.5279413176805023,200.0,200.0,200.0,5.111666666666667,9.299166666666666,13.030000000000001,91.21749999999999,84.25666666666667,81.05250000000001,13.268007555991248,16.998905782084325,11.310900401742767,15.359166666666665,16.60833333333333,17.8125,564616.6666666666,587775.0,614175.0,350133.3333333333,376783.3333333333,399225.0,564616.6666666666,587775.0,614175.0,952675.0,996816.6666666666,1026000.0,2934.4166666666665,2987.5,2934.0,2883.25,2889.5833333333335,2862.25,1734.8333333333333,1751.8333333333333,1784.5,3325.0833333333335,3377.4166666666665,3360.25,1.4261666666666668,1.4329999999999998,1.407,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
